,Species,AddressAccuracy,NumMosquitos,WnvPresent,Station_x,Tavg_x_x,Tmin_x,Tmax_x,Station_y,Tavg_x_y,Tmin_y,Tmax_y
7553,1,9,7,0,1,71,59,83,2,72,61,83
7554,1,9,9,1,1,71,59,83,2,72,61,83
7555,0,5,13,0,1,71,59,83,2,72,61,83
7556,1,5,3,0,1,71,59,83,2,72,61,83
7557,0,8,6,0,1,71,59,83,2,72,61,83
7558,0,9,5,1,1,71,59,83,2,72,61,83
7559,0,8,3,1,1,71,59,83,2,72,61,83
7560,0,5,1,0,1,71,59,83,2,72,61,83
7561,0,5,13,0,1,71,59,83,2,72,61,83
7562,2,5,6,0,1,71,59,83,2,72,61,83
7563,0,9,5,0,1,71,59,83,2,72,61,83
7564,0,8,1,0,1,71,59,83,2,72,61,83
7565,4,8,1,0,1,71,59,83,2,72,61,83
7566,0,8,1,0,1,71,59,83,2,72,61,83
7567,0,9,1,0,1,71,59,83,2,72,61,83
7568,1,9,2,0,1,71,59,83,2,72,61,83
7569,0,9,3,0,1,71,59,83,2,72,61,83
7570,0,8,3,0,1,71,59,83,2,72,61,83
7571,1,8,2,0,1,71,59,83,2,72,61,83
7572,2,8,1,0,1,71,59,83,2,72,61,83
7573,0,8,3,0,1,71,59,83,2,72,61,83
7574,0,9,15,0,1,82,71,93,2,84,74,94
7575,2,9,7,0,1,82,71,93,2,84,74,94
7576,2,8,1,0,1,82,71,93,2,84,74,94
7577,1,8,1,0,1,82,71,93,2,84,74,94
7578,0,8,3,0,1,82,71,93,2,84,74,94
7579,2,8,1,0,1,82,71,93,2,84,74,94
7580,0,8,3,0,1,82,71,93,2,84,74,94
7581,1,8,1,0,1,82,71,93,2,84,74,94
7582,0,9,16,0,1,82,71,93,2,84,74,94
7583,1,9,1,0,1,82,71,93,2,84,74,94
7584,0,3,1,0,1,82,71,93,2,84,74,94
7585,1,3,1,0,1,82,71,93,2,84,74,94
7586,0,8,6,0,1,82,71,93,2,84,74,94
7587,1,8,2,0,1,82,71,93,2,84,74,94
7588,0,8,37,1,1,82,71,93,2,84,74,94
7589,1,8,13,0,1,82,71,93,2,84,74,94
7590,2,8,3,0,1,82,71,93,2,84,74,94
7591,0,9,2,0,1,82,71,93,2,84,74,94
7592,0,8,36,1,1,82,71,93,2,84,74,94
7593,1,8,3,0,1,82,71,93,2,84,74,94
7594,2,8,7,0,1,82,71,93,2,84,74,94
7595,0,9,8,0,1,82,71,93,2,84,74,94
7596,1,9,2,0,1,82,71,93,2,84,74,94
7597,0,8,1,0,1,82,71,93,2,84,74,94
7598,2,8,3,0,1,82,71,93,2,84,74,94
7599,1,9,4,0,1,82,71,93,2,84,74,94
7600,0,9,14,0,1,82,71,93,2,84,74,94
7601,1,9,3,0,1,82,71,93,2,84,74,94
7602,0,9,10,0,1,82,71,93,2,84,74,94
7603,1,9,2,0,1,82,71,93,2,84,74,94
7604,0,9,2,0,1,82,71,93,2,84,74,94
7605,1,9,2,0,1,82,71,93,2,84,74,94
7606,0,8,2,0,1,82,71,93,2,84,74,94
7607,0,8,3,0,1,82,71,93,2,84,74,94
7608,2,8,1,0,1,82,71,93,2,84,74,94
7609,0,8,1,0,1,82,71,93,2,84,74,94
7610,2,8,1,0,1,82,71,93,2,84,74,94
7611,0,9,3,0,1,82,71,93,2,84,74,94
7612,0,9,1,0,1,82,71,93,2,84,74,94
7613,0,8,2,0,1,82,71,93,2,84,74,94
7614,0,9,1,0,1,82,71,93,2,84,74,94
7615,1,9,2,0,1,82,71,93,2,84,74,94
7616,0,9,1,0,1,82,71,93,2,84,74,94
7617,1,9,2,0,1,82,71,93,2,84,74,94
7618,0,8,5,1,1,82,71,93,2,84,74,94
7619,1,8,6,0,1,82,71,93,2,84,74,94
7620,4,8,1,0,1,82,71,93,2,84,74,94
7621,0,8,15,0,1,82,71,93,2,84,74,94
7622,1,8,2,0,1,82,71,93,2,84,74,94
7623,2,8,2,0,1,82,71,93,2,84,74,94
7624,0,9,11,1,1,82,71,93,2,84,74,94
7625,1,9,1,0,1,82,71,93,2,84,74,94
7626,2,9,4,0,1,82,71,93,2,84,74,94
7627,0,8,1,0,1,82,71,93,2,84,74,94
7628,1,8,1,0,1,82,71,93,2,84,74,94
7629,2,5,5,0,1,82,71,93,2,84,74,94
7630,0,9,16,0,1,82,71,93,2,84,74,94
7631,0,9,7,0,1,82,71,93,2,84,74,94
7632,2,9,3,0,1,82,71,93,2,84,74,94
7633,0,8,6,0,1,82,71,93,2,84,74,94
7634,2,8,1,0,1,82,71,93,2,84,74,94
7635,0,8,1,0,1,82,71,93,2,84,74,94
7636,0,9,8,0,1,84,76,92,2,87,79,94
7637,1,9,4,0,1,84,76,92,2,87,79,94
7638,0,8,6,0,1,84,76,92,2,87,79,94
7639,1,8,1,0,1,84,76,92,2,87,79,94
7640,2,8,2,0,1,84,76,92,2,87,79,94
7641,0,9,8,0,1,84,76,92,2,87,79,94
7642,0,8,7,0,1,84,76,92,2,87,79,94
7643,1,8,7,0,1,84,76,92,2,87,79,94
7644,0,9,13,1,1,84,76,92,2,87,79,94
7645,0,8,47,0,1,84,76,92,2,87,79,94
7646,1,8,50,0,1,84,76,92,2,87,79,94
7647,1,8,20,0,1,84,76,92,2,87,79,94
7648,0,8,3,0,1,84,76,92,2,87,79,94
7649,0,5,27,0,1,84,76,92,2,87,79,94
7650,1,5,4,0,1,84,76,92,2,87,79,94
7651,2,5,6,0,1,84,76,92,2,87,79,94
7652,1,5,3,0,1,84,76,92,2,87,79,94
7653,2,5,1,0,1,84,76,92,2,87,79,94
7654,0,5,1,0,1,84,76,92,2,87,79,94
7655,2,5,1,0,1,84,76,92,2,87,79,94
7656,0,8,6,0,1,84,76,92,2,87,79,94
7657,1,8,5,0,1,84,76,92,2,87,79,94
7658,2,8,3,0,1,84,76,92,2,87,79,94
7659,0,5,2,0,1,84,76,92,2,87,79,94
7660,2,5,1,0,1,84,76,92,2,87,79,94
7661,0,9,23,1,1,84,76,92,2,87,79,94
7662,0,9,29,0,1,84,76,92,2,87,79,94
7663,0,9,14,0,1,84,76,92,2,87,79,94
7664,0,9,19,0,1,84,76,92,2,87,79,94
7665,0,9,6,0,1,84,76,92,2,87,79,94
7666,0,9,37,0,1,84,76,92,2,87,79,94
7667,1,9,9,0,1,84,76,92,2,87,79,94
7668,1,9,3,0,1,84,76,92,2,87,79,94
7669,1,9,11,0,1,84,76,92,2,87,79,94
7670,1,9,32,0,1,84,76,92,2,87,79,94
7671,1,9,3,0,1,84,76,92,2,87,79,94
7672,2,9,11,0,1,84,76,92,2,87,79,94
7673,2,9,2,0,1,84,76,92,2,87,79,94
7674,2,9,21,0,1,84,76,92,2,87,79,94
7675,2,9,2,0,1,84,76,92,2,87,79,94
7676,2,9,1,0,1,84,76,92,2,87,79,94
7677,0,5,27,0,1,84,76,92,2,87,79,94
7678,0,5,10,0,1,84,76,92,2,87,79,94
7679,1,5,5,0,1,84,76,92,2,87,79,94
7680,1,5,17,0,1,84,76,92,2,87,79,94
7681,2,5,12,1,1,84,76,92,2,87,79,94
7682,2,5,1,0,1,84,76,92,2,87,79,94
7683,0,5,2,0,1,84,76,92,2,87,79,94
7684,0,5,12,0,1,84,76,92,2,87,79,94
7685,1,5,6,0,1,84,76,92,2,87,79,94
7686,0,9,4,0,1,75,64,86,2,75,64,86
7687,1,9,3,0,1,75,64,86,2,75,64,86
7688,2,9,1,0,1,75,64,86,2,75,64,86
7689,0,8,1,0,1,75,64,86,2,75,64,86
7690,1,8,1,0,1,75,64,86,2,75,64,86
7691,2,8,1,0,1,75,64,86,2,75,64,86
7692,0,8,4,0,1,75,64,86,2,75,64,86
7693,1,8,14,0,1,75,64,86,2,75,64,86
7694,2,8,3,0,1,75,64,86,2,75,64,86
7695,0,8,5,0,1,75,64,86,2,75,64,86
7696,1,8,2,0,1,75,64,86,2,75,64,86
7697,0,9,5,0,1,75,64,86,2,75,64,86
7698,4,9,1,0,1,75,64,86,2,75,64,86
7699,0,8,1,0,1,75,64,86,2,75,64,86
7700,0,8,2,0,1,75,64,86,2,75,64,86
7701,0,9,5,0,1,75,64,86,2,75,64,86
7702,0,9,1,0,1,75,64,86,2,75,64,86
7703,1,9,2,0,1,75,64,86,2,75,64,86
7704,0,9,6,0,1,75,64,86,2,75,64,86
7705,1,9,1,0,1,75,64,86,2,75,64,86
7706,1,5,1,0,1,75,64,86,2,75,64,86
7707,1,9,2,0,1,75,64,86,2,75,64,86
7708,2,9,1,0,1,75,64,86,2,75,64,86
7709,0,8,6,0,1,75,64,86,2,75,64,86
7710,1,8,1,0,1,75,64,86,2,75,64,86
7711,4,8,1,0,1,75,64,86,2,75,64,86
7712,0,3,26,0,1,75,64,86,2,75,64,86
7713,4,3,1,0,1,75,64,86,2,75,64,86
7714,0,8,4,0,1,75,64,86,2,75,64,86
7715,1,8,1,0,1,75,64,86,2,75,64,86
7716,0,8,39,0,1,75,64,86,2,75,64,86
7717,0,8,16,0,1,75,64,86,2,75,64,86
7718,1,8,22,0,1,75,64,86,2,75,64,86
7719,2,8,2,0,1,75,64,86,2,75,64,86
7720,0,9,1,0,1,75,64,86,2,75,64,86
7721,1,9,1,0,1,75,64,86,2,75,64,86
7722,0,8,6,1,1,75,64,86,2,75,64,86
7723,0,9,1,0,1,75,64,86,2,75,64,86
7724,0,8,22,1,1,75,64,86,2,75,64,86
7725,1,8,5,0,1,75,64,86,2,75,64,86
7726,2,8,1,0,1,75,64,86,2,75,64,86
7727,0,9,1,0,1,75,64,86,2,75,64,86
7728,0,8,3,0,1,75,64,86,2,75,64,86
7729,0,8,1,0,1,75,64,86,2,75,64,86
7730,0,9,4,0,1,75,64,86,2,75,64,86
7731,2,9,1,0,1,75,64,86,2,75,64,86
7732,0,9,1,0,1,75,64,86,2,75,64,86
7733,0,8,1,0,1,75,64,86,2,75,64,86
7734,1,8,2,0,1,75,64,86,2,75,64,86
7735,0,9,12,0,1,75,64,86,2,75,64,86
7736,1,9,6,0,1,75,64,86,2,75,64,86
7737,2,9,4,0,1,75,64,86,2,75,64,86
7738,0,8,3,0,1,75,64,86,2,75,64,86
7739,1,8,1,0,1,75,64,86,2,75,64,86
7740,0,8,3,0,1,75,64,86,2,75,64,86
7741,1,8,14,0,1,75,64,86,2,75,64,86
7742,2,8,1,0,1,75,64,86,2,75,64,86
7743,0,9,3,1,1,75,64,86,2,75,64,86
7744,2,9,1,0,1,75,64,86,2,75,64,86
7745,0,8,8,0,1,75,64,86,2,75,64,86
7746,1,8,2,0,1,75,64,86,2,75,64,86
7747,0,8,1,0,1,75,64,86,2,75,64,86
7748,0,9,17,0,1,75,64,86,2,75,64,86
7749,1,9,6,0,1,75,64,86,2,75,64,86
7750,2,9,7,0,1,75,64,86,2,75,64,86
7751,0,8,10,0,1,75,64,86,2,75,64,86
7752,2,8,1,0,1,75,64,86,2,75,64,86
7753,0,8,2,0,1,75,64,86,2,75,64,86
7754,0,9,4,0,1,75,64,86,2,75,64,86
7755,0,9,3,0,1,75,64,86,2,75,64,86
7756,1,9,2,0,1,75,64,86,2,75,64,86
7757,1,9,1,0,1,75,64,86,2,75,64,86
7758,0,8,19,0,1,75,64,86,2,75,64,86
7759,1,8,2,0,1,75,64,86,2,75,64,86
7760,0,9,1,0,1,75,64,86,2,75,64,86
7761,1,9,2,0,1,75,64,86,2,75,64,86
7762,0,8,12,0,1,75,64,86,2,75,64,86
7763,1,8,9,0,1,75,64,86,2,75,64,86
7764,2,8,2,0,1,75,64,86,2,75,64,86
7765,0,9,13,0,1,75,64,86,2,75,64,86
7766,0,9,17,0,1,75,64,86,2,75,64,86
7767,1,9,4,0,1,75,64,86,2,75,64,86
7768,4,9,1,0,1,75,64,86,2,75,64,86
7769,0,5,13,0,1,75,64,86,2,75,64,86
7770,1,5,1,0,1,75,64,86,2,75,64,86
7771,2,5,2,0,1,75,64,86,2,75,64,86
7772,4,5,1,0,1,75,64,86,2,75,64,86
7773,0,5,10,0,1,75,64,86,2,75,64,86
7774,1,5,5,0,1,75,64,86,2,75,64,86
7775,2,5,1,0,1,75,64,86,2,75,64,86
7776,0,5,2,0,1,75,64,86,2,75,64,86
7777,1,5,6,0,1,75,64,86,2,75,64,86
7778,0,8,2,0,1,75,64,86,2,75,64,86
7779,1,8,2,0,1,75,64,86,2,75,64,86
7780,0,8,3,0,1,75,64,86,2,75,64,86
7781,1,5,2,0,1,75,64,86,2,75,64,86
7782,0,8,18,0,1,75,64,86,2,75,64,86
7783,1,8,24,0,1,75,64,86,2,75,64,86
7784,0,9,3,0,1,75,64,86,2,75,64,86
7785,0,9,9,0,1,75,64,86,2,75,64,86
7786,0,9,24,1,1,75,64,86,2,75,64,86
7787,0,9,10,0,1,75,64,86,2,75,64,86
7788,0,9,5,0,1,75,64,86,2,75,64,86
7789,1,9,5,0,1,75,64,86,2,75,64,86
7790,1,9,1,0,1,75,64,86,2,75,64,86
7791,1,9,1,1,1,75,64,86,2,75,64,86
7792,1,9,5,0,1,75,64,86,2,75,64,86
7793,1,9,1,0,1,75,64,86,2,75,64,86
7794,2,9,2,0,1,75,64,86,2,75,64,86
7795,0,5,30,0,1,75,64,86,2,75,64,86
7796,0,5,6,0,1,75,64,86,2,75,64,86
7797,1,5,5,0,1,75,64,86,2,75,64,86
7798,1,5,2,0,1,75,64,86,2,75,64,86
7799,2,5,1,0,1,75,64,86,2,75,64,86
7800,2,5,1,0,1,75,64,86,2,75,64,86
7801,0,8,3,0,1,75,64,86,2,75,64,86
7802,0,9,8,0,1,75,64,86,2,75,64,86
7803,1,9,2,0,1,75,64,86,2,75,64,86
7804,0,5,12,0,1,75,64,86,2,75,64,86
7805,0,9,1,0,1,75,64,86,2,75,64,86
7806,0,5,5,0,1,75,64,86,2,75,64,86
7807,0,9,24,1,1,75,64,86,2,75,64,86
7808,1,9,1,0,1,75,64,86,2,75,64,86
7809,0,8,4,0,1,75,64,86,2,75,64,86
7810,1,8,1,0,1,75,64,86,2,75,64,86
7811,0,8,1,0,1,75,64,86,2,75,64,86
7812,1,9,1,0,1,75,64,86,2,75,64,86
7813,0,9,10,0,1,75,64,86,2,75,64,86
7814,1,9,5,0,1,75,64,86,2,75,64,86
7815,2,9,1,0,1,75,64,86,2,75,64,86
7816,0,8,2,0,1,75,64,86,2,75,64,86
7817,4,8,1,0,1,75,64,86,2,75,64,86
7818,0,8,1,0,1,75,64,86,2,75,64,86
7819,1,8,1,0,1,75,64,86,2,75,64,86
7820,0,8,4,0,1,75,64,86,2,75,64,86
7821,0,8,10,0,1,75,64,86,2,75,64,86
7822,1,8,1,0,1,75,64,86,2,75,64,86
7823,4,8,1,0,1,75,64,86,2,75,64,86
7824,0,9,2,0,1,52,46,58,2,54,48,59
7825,0,8,3,0,1,52,46,58,2,54,48,59
7826,2,8,1,0,1,52,46,58,2,54,48,59
7827,0,8,6,0,1,52,46,58,2,54,48,59
7828,1,8,5,0,1,52,46,58,2,54,48,59
7829,0,8,10,0,1,52,46,58,2,54,48,59
7830,1,8,3,0,1,52,46,58,2,54,48,59
7831,0,8,1,0,1,52,46,58,2,54,48,59
7832,0,9,2,0,1,52,46,58,2,54,48,59
7833,2,9,4,0,1,52,46,58,2,54,48,59
7834,0,8,13,0,1,52,46,58,2,54,48,59
7835,2,8,3,0,1,52,46,58,2,54,48,59
7836,0,9,9,0,1,52,46,58,2,54,48,59
7837,2,9,1,0,1,52,46,58,2,54,48,59
7838,0,9,43,0,1,52,46,58,2,54,48,59
7839,1,9,7,0,1,52,46,58,2,54,48,59
7840,0,9,11,0,1,52,46,58,2,54,48,59
7841,1,9,1,0,1,52,46,58,2,54,48,59
7842,0,9,3,0,1,52,46,58,2,54,48,59
7843,1,8,1,0,1,52,46,58,2,54,48,59
7844,0,3,12,0,1,52,46,58,2,54,48,59
7845,0,8,2,0,1,52,46,58,2,54,48,59
7846,0,8,19,0,1,52,46,58,2,54,48,59
7847,1,8,3,0,1,52,46,58,2,54,48,59
7848,0,9,1,0,1,52,46,58,2,54,48,59
7849,2,9,1,0,1,52,46,58,2,54,48,59
7850,1,9,1,0,1,52,46,58,2,54,48,59
7851,0,8,9,0,1,52,46,58,2,54,48,59
7852,2,8,1,0,1,52,46,58,2,54,48,59
7853,0,9,1,0,1,52,46,58,2,54,48,59
7854,0,8,1,0,1,52,46,58,2,54,48,59
7855,0,8,1,0,1,52,46,58,2,54,48,59
7856,0,9,18,0,1,52,46,58,2,54,48,59
7857,1,9,3,0,1,52,46,58,2,54,48,59
7858,2,9,2,0,1,52,46,58,2,54,48,59
7859,0,9,1,0,1,52,46,58,2,54,48,59
7860,1,9,1,0,1,52,46,58,2,54,48,59
7861,2,9,1,0,1,52,46,58,2,54,48,59
7862,0,9,6,0,1,52,46,58,2,54,48,59
7863,1,9,13,0,1,52,46,58,2,54,48,59
7864,2,9,6,0,1,52,46,58,2,54,48,59
7865,5,9,1,0,1,52,46,58,2,54,48,59
7866,0,9,11,0,1,52,46,58,2,54,48,59
7867,5,9,2,0,1,52,46,58,2,54,48,59
7868,1,8,5,0,1,52,46,58,2,54,48,59
7869,0,8,13,0,1,52,46,58,2,54,48,59
7870,0,9,3,0,1,52,46,58,2,54,48,59
7871,1,9,1,0,1,52,46,58,2,54,48,59
7872,2,9,3,0,1,52,46,58,2,54,48,59
7873,0,8,2,0,1,52,46,58,2,54,48,59
7874,1,8,8,0,1,52,46,58,2,54,48,59
7875,0,8,1,0,1,52,46,58,2,54,48,59
7876,0,9,2,0,1,52,46,58,2,54,48,59
7877,1,9,2,0,1,52,46,58,2,54,48,59
7878,1,9,4,0,1,52,46,58,2,54,48,59
7879,0,9,7,0,1,52,46,58,2,54,48,59
7880,2,9,2,0,1,52,46,58,2,54,48,59
7881,0,9,5,0,1,52,46,58,2,54,48,59
7882,0,8,36,0,1,52,46,58,2,54,48,59
7883,0,9,9,1,1,52,46,58,2,54,48,59
7884,0,8,36,1,1,52,46,58,2,54,48,59
7885,1,8,10,0,1,52,46,58,2,54,48,59
7886,2,8,1,0,1,52,46,58,2,54,48,59
7887,0,9,3,0,1,52,46,58,2,54,48,59
7888,1,9,1,0,1,52,46,58,2,54,48,59
7889,5,9,1,0,1,52,46,58,2,54,48,59
7890,0,5,9,0,1,52,46,58,2,54,48,59
7891,2,5,1,0,1,52,46,58,2,54,48,59
7892,0,5,14,0,1,52,46,58,2,54,48,59
7893,1,5,4,0,1,52,46,58,2,54,48,59
7894,2,5,8,0,1,52,46,58,2,54,48,59
7895,0,5,1,0,1,52,46,58,2,54,48,59
7896,1,5,6,0,1,52,46,58,2,54,48,59
7897,5,5,1,0,1,52,46,58,2,54,48,59
7898,0,8,2,0,1,52,46,58,2,54,48,59
7899,2,8,1,0,1,52,46,58,2,54,48,59
7900,0,8,1,0,1,52,46,58,2,54,48,59
7901,1,8,1,0,1,52,46,58,2,54,48,59
7902,0,8,3,0,1,52,46,58,2,54,48,59
7903,1,8,1,0,1,52,46,58,2,54,48,59
7904,0,9,8,0,1,52,46,58,2,54,48,59
7905,0,9,12,0,1,52,46,58,2,54,48,59
7906,0,9,13,0,1,52,46,58,2,54,48,59
7907,0,9,23,0,1,52,46,58,2,54,48,59
7908,1,9,11,0,1,52,46,58,2,54,48,59
7909,2,9,11,0,1,52,46,58,2,54,48,59
7910,2,9,29,0,1,52,46,58,2,54,48,59
7911,2,9,18,0,1,52,46,58,2,54,48,59
7912,2,9,26,0,1,52,46,58,2,54,48,59
7913,2,9,3,0,1,52,46,58,2,54,48,59
7914,0,5,23,0,1,52,46,58,2,54,48,59
7915,0,5,1,0,1,52,46,58,2,54,48,59
7916,1,5,3,0,1,52,46,58,2,54,48,59
7917,1,5,6,0,1,52,46,58,2,54,48,59
7918,2,5,31,0,1,52,46,58,2,54,48,59
7919,2,5,16,1,1,52,46,58,2,54,48,59
7920,0,8,4,0,1,52,46,58,2,54,48,59
7921,0,9,9,0,1,52,46,58,2,54,48,59
7922,1,9,7,0,1,52,46,58,2,54,48,59
7923,0,8,2,0,1,52,46,58,2,54,48,59
7924,1,8,7,0,1,52,46,58,2,54,48,59
7925,0,5,10,0,1,52,46,58,2,54,48,59
7926,1,5,4,0,1,52,46,58,2,54,48,59
7927,0,5,1,0,1,52,46,58,2,54,48,59
7928,1,5,4,0,1,52,46,58,2,54,48,59
7929,1,9,1,0,1,52,46,58,2,54,48,59
7930,0,8,2,0,1,52,46,58,2,54,48,59
7931,1,8,2,0,1,52,46,58,2,54,48,59
7932,1,8,1,0,1,52,46,58,2,54,48,59
7933,0,9,3,0,1,52,46,58,2,54,48,59
7934,1,9,2,0,1,52,46,58,2,54,48,59
7935,0,9,19,0,1,52,46,58,2,54,48,59
7936,1,9,6,0,1,52,46,58,2,54,48,59
7937,2,9,12,0,1,52,46,58,2,54,48,59
7938,0,8,7,0,1,52,46,58,2,54,48,59
7939,1,8,3,0,1,52,46,58,2,54,48,59
7940,0,8,2,0,1,52,46,58,2,54,48,59
7941,0,8,13,0,1,52,46,58,2,54,48,59
7942,0,8,9,0,1,52,46,58,2,54,48,59
7943,1,8,3,0,1,52,46,58,2,54,48,59
7944,0,9,13,1,1,55,48,62,2,55,48,62
7945,1,9,5,0,1,55,48,62,2,55,48,62
7946,0,8,2,0,1,55,48,62,2,55,48,62
7947,0,8,9,0,1,55,48,62,2,55,48,62
7948,1,8,5,0,1,55,48,62,2,55,48,62
7949,0,8,2,0,1,55,48,62,2,55,48,62
7950,0,8,13,0,1,55,48,62,2,55,48,62
7951,1,8,1,0,1,55,48,62,2,55,48,62
7952,1,8,5,0,1,55,48,62,2,55,48,62
7953,0,8,3,0,1,55,48,62,2,55,48,62
7954,1,8,1,0,1,55,48,62,2,55,48,62
7955,0,8,6,0,1,55,48,62,2,55,48,62
7956,1,8,1,0,1,55,48,62,2,55,48,62
7957,0,9,3,0,1,55,48,62,2,55,48,62
7958,0,9,27,0,1,55,48,62,2,55,48,62
7959,1,9,6,0,1,55,48,62,2,55,48,62
7960,0,9,1,0,1,55,48,62,2,55,48,62
7961,0,5,2,0,1,55,48,62,2,55,48,62
7962,0,9,3,0,1,55,48,62,2,55,48,62
7963,1,9,1,0,1,55,48,62,2,55,48,62
7964,0,8,4,0,1,55,48,62,2,55,48,62
7965,0,3,3,0,1,55,48,62,2,55,48,62
7966,0,8,3,0,1,55,48,62,2,55,48,62
7967,1,8,1,0,1,55,48,62,2,55,48,62
7968,0,8,32,0,1,55,48,62,2,55,48,62
7969,0,8,29,1,1,55,48,62,2,55,48,62
7970,1,8,16,0,1,55,48,62,2,55,48,62
7971,2,8,3,0,1,55,48,62,2,55,48,62
7972,1,9,1,0,1,55,48,62,2,55,48,62
7973,0,9,2,0,1,55,48,62,2,55,48,62
7974,1,9,1,0,1,55,48,62,2,55,48,62
7975,0,8,18,1,1,55,48,62,2,55,48,62
7976,1,8,5,0,1,55,48,62,2,55,48,62
7977,2,8,1,0,1,55,48,62,2,55,48,62
7978,0,9,1,0,1,55,48,62,2,55,48,62
7979,0,8,43,1,1,55,48,62,2,55,48,62
7980,0,9,9,0,1,55,48,62,2,55,48,62
7981,0,9,46,1,1,55,48,62,2,55,48,62
7982,0,9,8,0,1,55,48,62,2,55,48,62
7983,1,9,6,0,1,55,48,62,2,55,48,62
7984,2,9,5,0,1,55,48,62,2,55,48,62
7985,0,8,2,0,1,55,48,62,2,55,48,62
7986,0,9,4,0,1,55,48,62,2,55,48,62
7987,3,9,1,0,1,55,48,62,2,55,48,62
7988,0,9,1,0,1,55,48,62,2,55,48,62
7989,0,8,4,0,1,55,48,62,2,55,48,62
7990,2,8,1,0,1,55,48,62,2,55,48,62
7991,0,8,6,0,1,55,48,62,2,55,48,62
7992,0,9,4,0,1,55,48,62,2,55,48,62
7993,1,9,1,0,1,55,48,62,2,55,48,62
7994,0,8,26,0,1,55,48,62,2,55,48,62
7995,1,8,4,0,1,55,48,62,2,55,48,62
7996,1,8,2,0,1,55,48,62,2,55,48,62
7997,0,9,2,0,1,55,48,62,2,55,48,62
7998,1,9,1,0,1,55,48,62,2,55,48,62
7999,0,9,2,0,1,55,48,62,2,55,48,62
8000,0,9,3,0,1,55,48,62,2,55,48,62
8001,1,9,1,0,1,55,48,62,2,55,48,62
8002,1,9,1,0,1,55,48,62,2,55,48,62
8003,0,8,19,0,1,55,48,62,2,55,48,62
8004,0,8,34,0,1,55,48,62,2,55,48,62
8005,1,8,12,0,1,55,48,62,2,55,48,62
8006,0,9,4,0,1,55,48,62,2,55,48,62
8007,0,5,5,0,1,55,48,62,2,55,48,62
8008,1,5,1,0,1,55,48,62,2,55,48,62
8009,0,5,4,0,1,55,48,62,2,55,48,62
8010,0,5,2,0,1,55,48,62,2,55,48,62
8011,0,8,1,0,1,55,48,62,2,55,48,62
8012,1,8,2,0,1,55,48,62,2,55,48,62
8013,0,8,1,0,1,55,48,62,2,55,48,62
8014,0,5,3,0,1,55,48,62,2,55,48,62
8015,2,5,1,0,1,55,48,62,2,55,48,62
8016,3,5,1,0,1,55,48,62,2,55,48,62
8017,0,8,7,0,1,55,48,62,2,55,48,62
8018,4,8,1,0,1,55,48,62,2,55,48,62
8019,0,8,1,0,1,55,48,62,2,55,48,62
8020,0,9,6,0,1,55,48,62,2,55,48,62
8021,0,9,47,0,1,55,48,62,2,55,48,62
8022,0,9,17,0,1,55,48,62,2,55,48,62
8023,0,9,5,0,1,55,48,62,2,55,48,62
8024,0,9,21,0,1,55,48,62,2,55,48,62
8025,1,9,1,0,1,55,48,62,2,55,48,62
8026,1,9,2,0,1,55,48,62,2,55,48,62
8027,1,9,3,0,1,55,48,62,2,55,48,62
8028,1,9,20,0,1,55,48,62,2,55,48,62
8029,0,5,2,0,1,55,48,62,2,55,48,62
8030,1,5,6,0,1,55,48,62,2,55,48,62
8031,2,5,1,0,1,55,48,62,2,55,48,62
8032,0,8,1,0,1,55,48,62,2,55,48,62
8033,1,8,1,0,1,55,48,62,2,55,48,62
8034,0,9,24,1,1,55,48,62,2,55,48,62
8035,1,9,2,0,1,55,48,62,2,55,48,62
8036,0,8,2,0,1,55,48,62,2,55,48,62
8037,0,5,3,0,1,55,48,62,2,55,48,62
8038,1,5,7,0,1,55,48,62,2,55,48,62
8039,1,5,1,0,1,55,48,62,2,55,48,62
8040,2,5,2,0,1,55,48,62,2,55,48,62
8041,0,9,4,0,1,55,48,62,2,55,48,62
8042,0,8,3,0,1,55,48,62,2,55,48,62
8043,1,8,1,0,1,55,48,62,2,55,48,62
8044,0,8,7,0,1,55,48,62,2,55,48,62
8045,2,8,1,0,1,55,48,62,2,55,48,62
8046,0,8,1,0,1,55,48,62,2,55,48,62
8047,0,9,1,0,1,55,48,62,2,55,48,62
8048,0,9,12,0,1,55,48,62,2,55,48,62
8049,1,9,1,0,1,55,48,62,2,55,48,62
8050,0,8,2,0,1,55,48,62,2,55,48,62
8051,0,8,9,0,1,55,48,62,2,55,48,62
8052,2,8,1,0,1,55,48,62,2,55,48,62
8053,1,9,1,0,1,51,45,57,2,53,47,58
8054,0,8,3,0,1,51,45,57,2,53,47,58
8055,1,8,1,0,1,51,45,57,2,53,47,58
8056,0,8,4,0,1,51,45,57,2,53,47,58
8057,0,9,1,0,1,51,45,57,2,53,47,58
8058,0,9,11,0,1,51,45,57,2,53,47,58
8059,1,9,2,0,1,51,45,57,2,53,47,58
8060,2,9,1,0,1,51,45,57,2,53,47,58
8061,1,3,2,0,1,51,45,57,2,53,47,58
8062,0,8,3,0,1,51,45,57,2,53,47,58
8063,1,8,4,0,1,51,45,57,2,53,47,58
8064,3,8,1,0,1,51,45,57,2,53,47,58
8065,0,8,3,0,1,51,45,57,2,53,47,58
8066,1,8,4,0,1,51,45,57,2,53,47,58
8067,1,9,1,0,1,51,45,57,2,53,47,58
