,StoreNum,Weekend,Item,Qty,lag1,lag2,lag3
21408,10,0,41,14,27,20,23
21409,10,0,42,27,48,50,26
21410,10,0,43,22,18,28,36
21411,10,0,44,17,29,21,25
21412,10,0,45,47,27,64,45
21413,10,0,46,37,28,41,35
21414,10,0,47,35,29,28,32
21415,10,0,48,13,17,32,35
21416,10,0,49,24,39,22,40
21417,11,0,0,31,28,38,26
21418,11,0,1,34,43,23,42
21419,11,0,2,42,19,24,15
21420,11,0,3,53,42,24,39
21421,11,0,4,24,34,18,34
21422,11,0,5,26,41,32,25
21423,11,0,6,9,21,5,5
21424,11,0,7,54,32,30,30
21425,11,0,8,22,25,11,14
21426,11,0,9,30,42,29,38
21427,11,0,10,29,19,21,15
21428,11,0,11,40,30,23,23
21429,11,0,12,16,18,34,24
21430,11,0,13,31,19,17,10
21431,11,0,14,40,24,33,27
21432,11,0,15,37,18,14,22
21433,11,0,16,34,36,13,25
21434,11,0,17,48,21,26,23
21435,11,0,18,43,43,45,46
21436,11,0,19,33,31,21,38
21437,11,0,20,18,23,13,7
21438,11,0,21,30,9,12,14
21439,11,0,22,16,44,21,32
21440,11,0,23,25,22,30,24
21441,11,0,24,23,34,30,38
21442,11,0,25,22,1,15,18
21443,11,0,26,13,8,16,11
21444,11,0,27,47,36,31,39
21445,11,0,28,54,30,25,35
21446,11,0,29,47,23,24,21
21447,11,0,30,11,21,22,15
21448,11,0,31,20,26,31,37
21449,11,0,32,22,33,20,17
21450,11,0,33,23,20,13,38
21451,11,0,34,12,19,20,15
21452,11,0,35,46,39,34,66
21453,11,0,36,20,30,24,26
21454,11,0,37,37,11,23,17
21455,11,0,38,26,21,18,8
21456,11,0,39,7,4,2,22
21457,11,0,40,19,49,14,25
21458,11,0,41,30,28,19,19
21459,11,0,42,52,18,33,11
21460,11,0,43,20,19,22,35
21461,11,0,44,23,28,25,23
21462,11,0,45,36,40,35,20
21463,11,0,46,21,47,34,24
21464,11,0,47,42,30,53,30
21465,11,0,48,19,20,24,24
21466,11,0,49,25,24,11,27
21467,12,0,0,26,10,27,39
21468,12,0,1,26,41,20,22
21469,12,0,2,22,25,38,42
21470,12,0,3,34,35,17,28
21471,12,0,4,36,49,19,33
21472,12,0,5,25,30,31,42
21473,12,0,6,11,34,1,14
21474,12,0,7,53,43,27,52
21475,12,0,8,26,26,9,9
21476,12,0,9,46,35,30,47
21477,12,0,10,31,6,18,7
21478,12,0,11,42,27,14,38
21479,12,0,12,21,30,31,10
21480,12,0,13,15,21,10,25
21481,12,0,14,30,52,52,33
21482,12,0,15,22,20,25,24
21483,12,0,16,28,29,23,34
21484,12,0,17,23,24,24,29
21485,12,0,18,23,33,45,24
21486,12,0,19,17,38,40,8
21487,12,0,20,12,13,19,28
21488,12,0,21,8,31,12,10
21489,12,0,22,19,50,35,36
21490,12,0,23,16,33,17,37
21491,12,0,24,18,27,33,25
21492,12,0,25,28,18,22,11
21493,12,0,26,8,3,31,32
21494,12,0,27,32,53,33,30
21495,12,0,28,47,59,31,39
21496,12,0,29,20,38,26,3
21497,12,0,30,4,19,10,8
21498,12,0,31,28,23,32,21
21499,12,0,32,37,24,30,33
21500,12,0,33,24,54,28,18
21501,12,0,34,11,18,13,18
21502,12,0,35,52,56,26,32
21503,12,0,36,26,40,40,11
21504,12,0,37,44,44,5,40
21505,12,0,38,12,15,1,13
21506,12,0,39,22,24,10,7
21507,12,0,40,43,39,16,9
21508,12,0,41,38,39,20,33
21509,12,0,42,36,58,45,26
21510,12,0,43,28,38,23,35
21511,12,0,44,28,36,42,26
21512,12,0,45,57,55,24,52
21513,12,0,46,50,24,32,32
21514,12,0,47,30,41,38,18
21515,12,0,48,11,10,35,13
21516,12,0,49,23,16,18,40
21517,13,0,0,34,35,28,21
21518,13,0,1,44,23,38,49
21519,13,0,2,15,37,7,38
21520,13,0,3,22,48,26,35
21521,13,0,4,28,26,28,28
21522,13,0,5,43,36,21,41
21523,13,0,6,8,14,26,17
21524,13,0,7,55,37,32,63
21525,13,0,8,20,14,17,22
21526,13,0,9,43,24,46,9
21527,13,0,10,15,14,23,17
21528,13,0,11,31,24,26,41
21529,13,0,12,46,13,32,25
21530,13,0,13,17,4,15,28
21531,13,0,14,45,41,38,40
21532,13,0,15,38,44,24,20
21533,13,0,16,27,47,36,42
21534,13,0,17,39,26,30,24
21535,13,0,18,48,64,32,43
21536,13,0,19,32,37,16,7
21537,13,0,20,13,19,14,6
21538,13,0,21,9,20,7,24
21539,13,0,22,36,41,24,26
21540,13,0,23,23,44,51,20
21541,13,0,24,34,18,21,10
21542,13,0,25,9,28,7,27
21543,13,0,26,22,13,15,13
21544,13,0,27,33,49,45,51
21545,13,0,28,29,74,31,53
21546,13,0,29,12,17,25,12
21547,13,0,30,34,10,8,6
21548,13,0,31,24,23,34,18
21549,13,0,32,35,55,37,38
21550,13,0,33,32,57,38,14
21551,13,0,34,12,24,10,19
21552,13,0,35,31,42,36,42
21553,13,0,36,28,16,29,19
21554,13,0,37,49,20,33,38
21555,13,0,38,18,16,43,19
21556,13,0,39,12,11,11,13
21557,13,0,40,36,15,32,29
21558,13,0,41,19,15,41,10
21559,13,0,42,25,41,37,16
21560,13,0,43,22,10,15,12
21561,13,0,44,34,35,28,40
21562,13,0,45,49,36,37,41
21563,13,0,46,43,32,29,24
21564,13,0,47,37,26,38,16
21565,13,0,48,43,29,21,21
21566,13,0,49,19,25,41,32
21567,14,0,0,30,33,18,30
21568,14,0,1,20,35,27,38
21569,14,0,2,34,19,19,34
21570,14,0,3,34,21,40,50
21571,14,0,4,31,25,57,41
21572,14,0,5,27,19,38,33
21573,14,0,6,14,9,44,10
21574,14,0,7,26,16,35,69
21575,14,0,8,17,17,16,25
21576,14,0,9,43,38,49,29
21577,14,0,10,2,25,16,16
21578,14,0,11,11,24,21,17
21579,14,0,12,13,21,7,36
21580,14,0,13,8,5,21,10
21581,14,0,14,24,21,33,30
21582,14,0,15,26,26,48,32
21583,14,0,16,30,40,36,15
21584,14,0,17,51,17,41,16
21585,14,0,18,30,23,36,52
21586,14,0,19,35,31,51,33
21587,14,0,20,15,12,25,16
21588,14,0,21,18,5,22,37
21589,14,0,22,49,12,50,24
21590,14,0,23,35,41,21,35
21591,14,0,24,17,27,28,43
21592,14,0,25,17,12,11,12
21593,14,0,26,14,12,20,33
21594,14,0,27,13,29,30,48
21595,14,0,28,32,42,20,31
21596,14,0,29,40,25,7,45
21597,14,0,30,7,12,18,17
21598,14,0,31,15,18,6,31
21599,14,0,32,19,31,49,43
21600,14,0,33,23,21,42,29
21601,14,0,34,18,17,21,19
21602,14,0,35,40,43,41,43
21603,14,0,36,19,23,19,24
21604,14,0,37,32,28,33,28
21605,14,0,38,10,7,6,29
21606,14,0,39,6,9,5,23
21607,14,0,40,36,43,23,24
21608,14,0,41,31,43,27,32
21609,14,0,42,19,40,52,33
21610,14,0,43,30,30,5,34
21611,14,0,44,31,22,35,17
21612,14,0,45,21,19,25,52
21613,14,0,46,48,33,19,34
21614,14,0,47,33,39,30,21
21615,14,0,48,18,11,13,38
21616,14,0,49,17,10,40,32
21617,15,0,0,33,43,27,23
21618,15,0,1,27,46,33,24
21619,15,0,2,42,57,18,17
21620,15,0,3,28,57,30,24
21621,15,0,4,38,34,23,40
21622,15,0,5,30,31,24,25
21623,15,0,6,17,14,21,10
21624,15,0,7,44,79,36,53
21625,15,0,8,13,10,17,16
21626,15,0,9,42,30,33,45
21627,15,0,10,20,16,14,17
21628,15,0,11,25,74,20,21
21629,15,0,12,33,18,11,28
21630,15,0,13,1,22,11,8
21631,15,0,14,39,45,35,40
21632,15,0,15,17,36,24,23
21633,15,0,16,35,31,46,18
21634,15,0,17,28,33,21,7
21635,15,0,18,37,59,39,24
21636,15,0,19,43,20,28,27
21637,15,0,20,37,37,30,13
21638,15,0,21,8,20,13,26
21639,15,0,22,25,37,48,45
21640,15,0,23,31,40,27,14
21641,15,0,24,18,26,17,37
21642,15,0,25,16,28,16,17
21643,15,0,26,22,24,12,2
21644,15,0,27,19,21,46,40
21645,15,0,28,37,32,56,42
21646,15,0,29,24,37,33,21
21647,15,0,30,25,15,13,16
21648,15,0,31,22,29,32,36
21649,15,0,32,24,28,47,30
21650,15,0,33,38,23,33,39
21651,15,0,34,16,20,5,38
21652,15,0,35,31,43,25,16
21653,15,0,36,45,30,21,14
21654,15,0,37,37,40,40,31
21655,15,0,38,19,17,9,23
21656,15,0,39,21,23,16,30
21657,15,0,40,31,28,5,16
21658,15,0,41,31,27,11,13
21659,15,0,42,40,30,49,33
21660,15,0,43,26,47,8,24
21661,15,0,44,32,37,27,34
21662,15,0,45,28,47,37,35
21663,15,0,46,31,41,10,19
21664,15,0,47,41,42,33,21
21665,15,0,48,38,37,14,23
21666,15,0,49,19,41,34,24
21667,16,0,0,22,32,35,27
21668,16,0,1,32,31,38,22
21669,16,0,2,30,32,26,23
21670,16,0,3,38,57,30,38
21671,16,0,4,23,27,34,21
21672,16,0,5,32,35,14,35
21673,16,0,6,28,19,18,12
21674,16,0,7,26,33,41,46
21675,16,0,8,2,17,8,9
21676,16,0,9,32,18,20,16
21677,16,0,10,9,14,12,13
21678,16,0,11,37,38,41,21
21679,16,0,12,16,26,26,32
21680,16,0,13,2,22,9,9
21681,16,0,14,37,52,8,25
21682,16,0,15,19,29,38,54
21683,16,0,16,38,42,39,37
21684,16,0,17,32,36,15,15
21685,16,0,18,34,66,25,35
21686,16,0,19,23,40,27,7
21687,16,0,20,19,21,10,6
21688,16,0,21,15,2,22,16
21689,16,0,22,39,39,36,42
21690,16,0,23,18,22,38,10
21691,16,0,24,23,38,24,24
21692,16,0,25,18,16,15,8
21693,16,0,26,16,13,13,28
21694,16,0,27,29,42,61,43
21695,16,0,28,41,44,65,33
21696,16,0,29,21,30,9,10
21697,16,0,30,23,5,21,31
21698,16,0,31,8,20,40,32
21699,16,0,32,33,47,49,49
21700,16,0,33,23,32,22,17
21701,16,0,34,17,16,8,26
21702,16,0,35,39,38,38,41
21703,16,0,36,15,29,31,29
21704,16,0,37,37,43,18,26
21705,16,0,38,14,8,18,15
21706,16,0,39,24,15,17,13
21707,16,0,40,6,25,31,28
21708,16,0,41,20,28,37,26
21709,16,0,42,22,36,28,26
21710,16,0,43,8,17,16,24
21711,16,0,44,35,46,18,28
21712,16,0,45,60,39,38,46
21713,16,0,46,25,36,20,21
21714,16,0,47,23,27,17,20
21715,16,0,48,13,25,27,24
21716,16,0,49,20,37,23,21
21717,17,0,0,26,35,23,24
21718,17,0,1,40,21,33,26
21719,17,0,2,13,36,13,19
21720,17,0,3,59,37,40,22
21721,17,0,4,24,36,34,37
21722,17,0,5,49,34,42,50
21723,17,0,6,28,10,39,26
21724,17,0,7,50,44,25,65
21725,17,0,8,22,25,7,18
21726,17,0,9,13,32,23,51
21727,17,0,10,26,14,13,17
21728,17,0,11,28,23,17,42
21729,17,0,12,16,32,30,34
21730,17,0,13,6,22,18,11
21731,17,0,14,39,34,47,34
21732,17,0,15,25,21,21,14
21733,17,0,16,14,33,10,24
21734,17,0,17,37,23,22,15
21735,17,0,18,49,46,44,29
21736,17,0,19,25,24,27,19
21737,17,0,20,22,32,20,15
21738,17,0,21,12,28,6,27
21739,17,0,22,38,39,30,39
21740,17,0,23,25,19,19,41
21741,17,0,24,5,33,18,43
21742,17,0,25,21,12,7,28
21743,17,0,26,9,15,23,28
21744,17,0,27,31,34,29,31
21745,17,0,28,49,47,47,30
21746,17,0,29,28,20,19,27
21747,17,0,30,4,18,13,16
21748,17,0,31,18,28,30,50
21749,17,0,32,25,45,30,34
21750,17,0,33,38,43,31,34
21751,17,0,34,24,24,14,8
21752,17,0,35,69,42,30,24
21753,17,0,36,19,38,28,38
21754,17,0,37,38,14,39,31
21755,17,0,38,21,30,7,11
21756,17,0,39,18,23,13,23
21757,17,0,40,21,23,10,50
21758,17,0,41,8,17,19,63
21759,17,0,42,41,39,45,43
21760,17,0,43,24,33,33,39
21761,17,0,44,32,32,20,50
21762,17,0,45,48,32,31,49
21763,17,0,46,33,41,31,31
21764,17,0,47,25,19,30,45
21765,17,0,48,31,20,17,30
21766,17,0,49,47,25,10,16
21767,18,0,0,26,20,27,24
21768,18,0,1,35,42,31,16
21769,18,0,2,15,20,30,25
21770,18,0,3,39,27,47,37
21771,18,0,4,63,46,27,33
21772,18,0,5,30,22,33,23
21773,18,0,6,18,9,9,12
21774,18,0,7,63,33,51,32
21775,18,0,8,11,22,27,19
21776,18,0,9,46,31,13,19
21777,18,0,10,26,23,8,10
21778,18,0,11,66,28,15,19
21779,18,0,12,23,26,9,17
21780,18,0,13,30,21,21,14
21781,18,0,14,35,26,28,37
21782,18,0,15,37,21,26,17
21783,18,0,16,29,37,21,52
21784,18,0,17,27,39,27,12
21785,18,0,18,31,21,43,30
21786,18,0,19,29,40,13,11
21787,18,0,20,18,30,24,20
21788,18,0,21,6,25,13,5
21789,18,0,22,32,37,16,29
21790,18,0,23,10,16,39,14
21791,18,0,24,25,32,40,27
21792,18,0,25,12,21,12,12
21793,18,0,26,20,12,24,4
21794,18,0,27,46,35,26,19
21795,18,0,28,47,38,23,32
21796,18,0,29,30,21,43,19
21797,18,0,30,32,9,28,10
21798,18,0,31,20,17,23,22
21799,18,0,32,45,40,21,36
21800,18,0,33,45,15,26,17
21801,18,0,34,29,8,9,5
21802,18,0,35,47,21,46,36
21803,18,0,36,27,25,18,16
21804,18,0,37,46,11,13,19
21805,18,0,38,24,13,22,2
21806,18,0,39,6,9,9,9
21807,18,0,40,31,23,38,18
21808,18,0,41,17,34,39,27
21809,18,0,42,63,22,21,42
21810,18,0,43,31,16,34,17
21811,18,0,44,23,27,31,20
21812,18,0,45,76,39,44,71
21813,18,0,46,9,17,24,26
21814,18,0,47,21,17,45,22
21815,18,0,48,17,15,18,17
21816,18,0,49,30,14,27,30
21817,19,0,0,72,41,33,30
21818,19,0,1,29,38,48,17
21819,19,0,2,40,48,24,26
21820,19,0,3,24,24,18,25
21821,19,0,4,25,42,31,38
21822,19,0,5,26,50,31,36
21823,19,0,6,13,17,9,29
21824,19,0,7,36,54,40,48
21825,19,0,8,14,29,20,10
21826,19,0,9,30,45,31,16
21827,19,0,10,27,23,17,4
21828,19,0,11,35,31,62,21
21829,19,0,12,23,34,26,21
21830,19,0,13,24,18,21,2
21831,19,0,14,25,34,19,37
21832,19,0,15,21,43,25,53
21833,19,0,16,42,36,26,22
21834,19,0,17,13,31,19,22
21835,19,0,18,7,38,35,14
21836,19,0,19,51,44,38,28
21837,19,0,20,22,24,6,11
21838,19,0,21,20,17,15,4
21839,19,0,22,28,33,33,19
21840,19,0,23,26,31,20,25
21841,19,0,24,33,15,17,13
21842,19,0,25,1,12,34,13
21843,19,0,26,12,12,8,4
21844,19,0,27,27,61,44,36
21845,19,0,28,36,50,34,37
21846,19,0,29,15,14,38,27
21847,19,0,30,6,28,9,15
21848,19,0,31,25,26,23,23
21849,19,0,32,17,28,54,26
21850,19,0,33,23,65,35,26
21851,19,0,34,9,16,4,20
21852,19,0,35,21,37,34,28
21853,19,0,36,29,30,26,34
21854,19,0,37,23,39,40,24
21855,19,0,38,6,28,26,19
21856,19,0,39,11,19,19,12
21857,19,0,40,33,36,20,18
21858,19,0,41,25,37,26,22
21859,19,0,42,37,58,50,51
21860,19,0,43,12,31,18,23
21861,19,0,44,17,19,27,35
21862,19,0,45,27,27,48,14
21863,19,0,46,50,45,36,22
21864,19,0,47,14,41,23,26
21865,19,0,48,18,38,21,22
21866,19,0,49,15,18,21,30
21867,20,0,0,28,28,31,51
21868,20,0,1,25,29,37,39
21869,20,0,2,24,31,31,33
21870,20,0,3,15,32,36,22
21871,20,0,4,19,52,41,46
21872,20,0,5,36,39,24,24
21873,20,0,6,8,9,25,13
21874,20,0,7,28,47,62,52
21875,20,0,8,31,12,22,4
21876,20,0,9,18,35,36,23
21877,20,0,10,9,14,10,13
21878,20,0,11,23,18,30,39
21879,20,0,12,34,28,26,51
21880,20,0,13,13,34,9,29
21881,20,0,14,24,29,15,36
21882,20,0,15,20,51,28,42
21883,20,0,16,31,45,27,29
21884,20,0,17,27,13,24,22
21885,20,0,18,34,56,17,25
21886,20,0,19,28,17,16,29
21887,20,0,20,7,18,29,14
21888,20,0,21,11,15,22,16
21889,20,0,22,39,59,47,27
21890,20,0,23,19,28,28,29
21891,20,0,24,39,38,26,25
21892,20,0,25,23,13,19,9
21893,20,0,26,20,21,3,21
21894,20,0,27,38,53,17,48
21895,20,0,28,46,47,57,35
21896,20,0,29,13,16,28,23
21897,20,0,30,19,29,23,38
21898,20,0,31,28,28,23,22
21899,20,0,32,28,52,21,16
21900,20,0,33,27,34,28,31
21901,20,0,34,16,19,11,20
21902,20,0,35,21,34,16,39
21903,20,0,36,34,33,25,20
21904,20,0,37,24,35,25,41
21905,20,0,38,25,29,14,7
21906,20,0,39,18,26,15,17
21907,20,0,40,29,40,30,18
21908,20,0,41,44,39,26,29
21909,20,0,42,34,28,31,24
21910,20,0,43,27,13,26,27
21911,20,0,44,32,30,16,38
21912,20,0,45,46,29,48,46
21913,20,0,46,31,30,39,44
21914,20,0,47,23,15,25,18
21915,20,0,48,16,28,13,44
21916,20,0,49,25,36,35,23
21917,1,1,14,1,4,4,10
21918,1,1,15,1,4,4,7
21919,1,1,28,2,3,12,6
21920,1,1,34,3,6,2,5
21921,2,1,0,35,43,53,44
21922,2,1,1,14,45,36,25
21923,2,1,2,28,41,38,29
21924,2,1,3,35,12,45,25
21925,2,1,4,46,26,54,35
21926,2,1,5,40,26,30,16
21927,2,1,6,12,16,8,23
21928,2,1,7,49,62,69,38
21929,2,1,8,6,20,19,11
21930,2,1,9,28,19,19,44
21931,2,1,10,8,13,15,12
21932,2,1,11,35,42,28,47
21933,2,1,12,42,28,15,37
21934,2,1,13,23,14,10,11
21935,2,1,14,44,21,32,26
21936,2,1,15,28,17,48,40
21937,2,1,16,49,35,36,26
21938,2,1,17,17,13,43,19
21939,2,1,18,39,30,33,58
21940,2,1,19,36,48,39,30
21941,2,1,20,16,16,16,21
21942,2,1,21,32,25,18,32
21943,2,1,22,48,47,23,60
21944,2,1,23,29,27,9,27
21945,2,1,24,26,9,27,32
21946,2,1,25,15,20,18,22
21947,2,1,26,11,20,21,20
21948,2,1,27,35,36,42,41
21949,2,1,28,46,33,75,43
21950,2,1,29,28,22,25,27
21951,2,1,30,14,21,11,20
21952,2,1,31,33,28,25,27
21953,2,1,32,39,44,25,38
21954,2,1,33,44,21,32,24
21955,2,1,34,12,5,28,13
21956,2,1,35,19,21,33,39
21957,2,1,36,24,34,22,16
21958,2,1,37,39,29,21,18
21959,2,1,38,18,25,30,11
21960,2,1,39,5,11,9,2
21961,2,1,40,26,10,26,14
21962,2,1,41,30,7,32,30
21963,2,1,42,41,26,35,39
21964,2,1,43,20,19,25,20
21965,2,1,44,38,14,17,24
21966,2,1,45,40,73,56,40
21967,2,1,46,38,38,39,27
21968,2,1,47,25,21,29,25
21969,2,1,48,24,22,20,32
21970,2,1,49,36,13,20,27
21971,3,1,0,35,42,14,53
21972,3,1,1,22,31,35,25
21973,3,1,2,25,10,16,34
21974,3,1,3,27,30,38,26
21975,3,1,4,40,37,25,23
21976,3,1,5,32,28,29,32
21977,3,1,6,25,15,11,15
21978,3,1,7,38,42,44,40
21979,3,1,8,27,12,17,19
21980,3,1,9,36,29,28,49
21981,3,1,10,18,7,19,22
21982,3,1,11,39,18,18,49
21983,3,1,12,36,16,22,24
21984,3,1,13,15,20,26,29
21985,3,1,14,24,23,38,39
21986,3,1,15,17,16,26,16
21987,3,1,16,38,34,26,27
21988,3,1,17,30,35,17,23
21989,3,1,18,20,39,33,45
21990,3,1,19,38,19,25,30
21991,3,1,20,12,14,9,9
21992,3,1,21,9,4,7,18
21993,3,1,22,42,43,38,40
21994,3,1,23,42,15,22,49
21995,3,1,24,46,21,15,29
21996,3,1,25,18,14,7,35
21997,3,1,26,26,8,25,17
21998,3,1,27,42,26,35,16
21999,3,1,28,45,35,38,36
22000,3,1,29,12,25,27,47
22001,3,1,30,19,31,9,27
22002,3,1,31,42,9,22,39
22003,3,1,32,43,40,42,22
22004,3,1,33,28,17,18,30
22005,3,1,34,9,12,19,25
22006,3,1,35,20,32,41,27
22007,3,1,36,23,23,29,29
22008,3,1,37,22,38,34,49
22009,3,1,38,27,18,5,17
22010,3,1,39,5,16,8,14
22011,3,1,40,27,17,25,25
22012,3,1,41,43,24,28,30
22013,3,1,42,54,19,43,22
22014,3,1,43,40,19,24,32
22015,3,1,44,36,30,27,26
22016,3,1,45,39,65,26,60
22017,3,1,46,35,26,21,20
22018,3,1,47,35,23,18,33
22019,3,1,48,30,22,25,17
22020,3,1,49,35,22,21,11
22021,4,1,0,32,41,16,32
22022,4,1,1,27,27,23,52
22023,4,1,2,31,35,26,21
22024,4,1,3,22,60,44,50
22025,4,1,4,18,26,18,20
22026,4,1,5,27,30,29,27
22027,4,1,6,16,12,23,23
22028,4,1,7,36,37,47,78
22029,4,1,8,9,31,18,21
22030,4,1,9,17,22,20,26
22031,4,1,10,20,8,31,21
22032,4,1,11,29,36,28,48
22033,4,1,12,36,32,27,18
22034,4,1,13,18,8,11,15
22035,4,1,14,28,27,25,45
22036,4,1,15,29,23,35,40
22037,4,1,16,31,12,27,28
22038,4,1,17,31,45,22,45
22039,4,1,18,24,73,43,48
22040,4,1,19,43,35,22,56
22041,4,1,20,23,9,13,19
22042,4,1,21,20,40,23,19
22043,4,1,22,20,44,25,56
22044,4,1,23,20,19,40,42
22045,4,1,24,26,32,24,30
22046,4,1,25,16,17,20,27
22047,4,1,26,29,16,20,4
22048,4,1,27,34,18,46,33
22049,4,1,28,43,33,31,40
22050,4,1,29,29,26,33,31
22051,4,1,30,7,12,34,22
22052,4,1,31,28,39,26,25
22053,4,1,32,40,13,32,27
22054,4,1,33,47,33,28,50
22055,4,1,34,19,9,16,12
22056,4,1,35,12,50,47,38
22057,4,1,36,31,20,23,26
22058,4,1,37,13,25,37,44
22059,4,1,38,13,32,15,19
22060,4,1,39,27,22,21,25
22061,4,1,40,11,16,17,22
22062,4,1,41,27,14,37,27
22063,4,1,42,46,61,33,59
22064,4,1,43,11,20,37,28
22065,4,1,44,15,29,20,48
22066,4,1,45,35,42,49,59
22067,4,1,46,18,34,10,30
22068,4,1,47,41,49,25,40
22069,4,1,48,17,30,26,25
22070,4,1,49,44,22,29,23
22071,5,1,0,32,26,37,43
22072,5,1,1,37,24,22,19
22073,5,1,2,17,18,36,45
22074,5,1,3,29,46,43,26
22075,5,1,4,37,34,44,35
22076,5,1,5,33,38,29,47
22077,5,1,6,6,15,11,15
22078,5,1,7,52,30,43,37
22079,5,1,8,7,19,12,32
22080,5,1,9,43,36,39,23
22081,5,1,10,9,22,5,20
22082,5,1,11,28,38,19,17
22083,5,1,12,30,41,15,23
22084,5,1,13,17,20,13,12
22085,5,1,14,55,30,36,30
22086,5,1,15,37,32,38,32
22087,5,1,16,23,17,22,40
22088,5,1,17,41,16,36,16
22089,5,1,18,28,65,38,23
22090,5,1,19,40,24,29,19
22091,5,1,20,17,3,8,8
22092,5,1,21,18,26,14,14
22093,5,1,22,14,31,38,55
22094,5,1,23,29,16,13,23
22095,5,1,24,30,18,12,32
22096,5,1,25,8,12,11,24
22097,5,1,26,12,18,10,31
22098,5,1,27,43,36,21,35
22099,5,1,28,47,43,22,51
22100,5,1,29,37,21,34,20
22101,5,1,30,10,20,7,19
22102,5,1,31,22,31,27,43
22103,5,1,32,36,18,28,16
22104,5,1,33,33,29,15,31
22105,5,1,34,12,10,14,12
22106,5,1,35,44,59,29,28
22107,5,1,36,26,42,18,41
22108,5,1,37,39,31,16,32
22109,5,1,38,20,13,9,20
22110,5,1,39,6,15,13,18
22111,5,1,40,21,28,29,34
22112,5,1,41,24,21,16,29
22113,5,1,42,45,41,44,22
22114,5,1,43,20,16,17,32
22115,5,1,44,13,11,37,22
22116,5,1,45,48,32,39,28
22117,5,1,46,37,41,36,44
22118,5,1,47,20,26,49,22
22119,5,1,48,18,41,18,28
22120,5,1,49,24,9,16,23
22121,6,1,0,18,38,26,28
22122,6,1,1,20,27,14,32
22123,6,1,2,19,30,17,24
22124,6,1,3,49,12,51,37
22125,6,1,4,28,16,29,28
22126,6,1,5,17,36,24,41
22127,6,1,6,8,23,7,14
22128,6,1,7,35,51,49,47
22129,6,1,8,19,33,14,7
22130,6,1,9,30,24,19,15
22131,6,1,10,23,4,13,10
22132,6,1,11,17,32,22,34
22133,6,1,12,13,32,22,18
22134,6,1,13,13,17,14,18
22135,6,1,14,35,19,24,25
22136,6,1,15,27,38,36,33
22137,6,1,16,48,23,24,27
22138,6,1,17,41,40,12,19
22139,6,1,18,68,16,41,30
22140,6,1,19,41,44,7,30
22141,6,1,20,9,9,10,30
22142,6,1,21,17,4,24,14
22143,6,1,22,26,41,34,39
22144,6,1,23,20,19,20,1
22145,6,1,24,23,10,9,20
22146,6,1,25,9,11,3,17
22147,6,1,26,5,19,21,27
22148,6,1,27,42,26,37,46
22149,6,1,28,18,30,25,48
22150,6,1,29,37,23,14,24
22151,6,1,30,4,31,17,9
22152,6,1,31,36,14,16,24
22153,6,1,32,31,31,15,50
22154,6,1,33,41,19,29,53
22155,6,1,34,20,15,4,19
22156,6,1,35,36,25,24,23
22157,6,1,36,17,27,9,15
22158,6,1,37,36,39,20,44
22159,6,1,38,21,11,28,31
22160,6,1,39,15,22,16,36
22161,6,1,40,31,33,33,31
22162,6,1,41,30,14,18,25
22163,6,1,42,25,27,41,37
22164,6,1,43,21,16,14,25
22165,6,1,44,34,28,25,28
22166,6,1,45,36,45,24,44
22167,6,1,46,23,45,55,46
22168,6,1,47,19,27,17,27
22169,6,1,48,35,12,10,11
22170,6,1,49,26,17,18,31
22171,7,1,0,17,66,33,27
22172,7,1,1,24,31,30,38
22173,7,1,2,18,47,38,25
22174,7,1,3,24,29,31,35
22175,7,1,4,44,42,30,33
22176,7,1,5,28,40,32,30
22177,7,1,6,11,12,15,22
22178,7,1,7,38,49,19,24
22179,7,1,8,19,10,50,14
22180,7,1,9,56,33,66,36
22181,7,1,10,11,25,31,13
22182,7,1,11,25,46,36,27
22183,7,1,12,37,39,17,17
22184,7,1,13,23,22,8,5
22185,7,1,14,17,17,66,34
22186,7,1,15,26,26,20,30
22187,7,1,16,25,50,43,23
22188,7,1,17,29,39,18,35
22189,7,1,18,28,27,48,30
22190,7,1,19,19,27,37,29
22191,7,1,20,14,15,15,19
22192,7,1,22,41,48,48,43
22193,7,1,23,15,16,26,9
22194,7,1,24,19,20,15,36
22195,7,1,25,16,12,17,30
22196,7,1,26,8,18,16,6
22197,7,1,27,43,65,36,22
22198,7,1,28,48,64,53,41
22199,7,1,29,23,28,32,24
22200,7,1,30,17,37,25,21
22201,7,1,31,28,35,24,31
22202,7,1,32,27,35,35,28
22203,7,1,33,15,29,31,30
22204,7,1,34,12,19,22,6
22205,7,1,35,23,38,32,53
22206,7,1,36,23,25,37,15
22207,7,1,37,17,51,22,21
22208,7,1,38,11,12,32,16
22209,7,1,39,7,20,15,23
22210,7,1,40,14,19,34,25
22211,7,1,41,23,7,23,31
22212,7,1,42,32,33,41,38
22213,7,1,43,19,19,32,26
22214,7,1,44,29,23,56,33
22215,7,1,45,38,61,30,39
22216,7,1,46,29,47,46,41
22217,7,1,47,32,35,34,38
22218,7,1,48,7,33,21,25
22219,7,1,49,17,27,33,18
22220,8,1,0,46,26,19,16
22221,8,1,1,48,26,5,40
22222,8,1,2,33,19,23,23
22223,8,1,3,39,32,45,21
22224,8,1,4,52,18,35,28
22225,8,1,5,64,38,30,24
22226,8,1,6,13,6,34,16
22227,8,1,7,36,46,63,61
22228,8,1,8,18,27,8,27
